date,uuid,lat,lng,alt,speed,heading,elapsed,distance
2012-09-02T21:57:46Z,342ac6fd3f5f44c6b97724d618d587cf,37.39352471666667,-122.0783681666667,32.36288833618164,0,16.21114349365234,1852.613287031651,140.7904209306427
2012-09-02T21:57:56Z,342ac6fd3f5f44c6b97724d618d587cf,37.39347866666667,-122.0783785833333,31.36298751831055,0,16.21114349365234,1862.616442024708,145.9838522141997
2012-09-02T21:58:09Z,342ac6fd3f5f44c6b97724d618d587cf,37.39342365,-122.078425,30.36312866210938,0,16.21114349365234,1875.61566901207,153.344398243158
2012-09-02T21:58:21Z,342ac6fd3f5f44c6b97724d618d587cf,37.39336618333334,-122.0784388,32.36324310302734,0,16.21114349365234,1887.617619991302,159.8383499748979
2012-09-02T21:58:28Z,342ac6fd3f5f44c6b97724d618d587cf,37.393327,-122.0784702666667,30.36334228515625,0,16.21114349365234,1894.613762021065,165.0032128870181
2012-09-02T21:58:35Z,342ac6fd3f5f44c6b97724d618d587cf,37.39328105000001,-122.0784999333333,31.36345291137695,0,16.21114349365234,1901.510433018208,170.739831329318
2012-09-02T21:58:41Z,342ac6fd3f5f44c6b97724d618d587cf,37.39323656666667,-122.0785244166667,32.36355209350586,0,16.21114349365234,1907.613014996052,176.1318770455439
2012-09-02T21:58:49Z,342ac6fd3f5f44c6b97724d618d587cf,37.39319213333334,-122.0785529166667,29.36365509033203,0.5144444444444445,16.21114349365234,1915.606770992279,181.6715667237909
2012-09-02T21:58:56Z,342ac6fd3f5f44c6b97724d618d587cf,37.39315916666667,-122.07859145,28.36375045776367,0,16.21114349365234,1922.608296990395,186.6745466925108
2012-09-02T21:59:06Z,342ac6fd3f5f44c6b97724d618d587cf,37.39312545,-122.0786324166667,28.36384773254395,0,16.21114349365234,1932.614904999733,191.886337470691
2012-09-02T21:59:17Z,342ac6fd3f5f44c6b97724d618d587cf,37.39308674999999,-122.07867235,28.36395072937012,0.7202222222222222,16.21114349365234,1943.618212997913,197.4498277852196
2012-09-02T21:59:23Z,342ac6fd3f5f44c6b97724d618d587cf,37.39304728333333,-122.0787055666667,28.36405944824219,0.5144444444444445,16.21114349365234,1949.608693003654,202.7259970731425
2012-09-02T21:59:32Z,342ac6fd3f5f44c6b97724d618d587cf,37.39299488333334,-122.07874275,28.36418533325195,0.6173333333333333,16.21114349365234,1958.616140007973,209.4090241453873
2012-09-02T21:59:42Z,342ac6fd3f5f44c6b97724d618d587cf,37.39294818333334,-122.0787659666667,28.36428451538086,0.565888888888889,16.21114349365234,1968.610361993313,214.9848739450132
2012-09-02T21:59:51Z,342ac6fd3f5f44c6b97724d618d587cf,37.39290105,-122.0787803666667,30.36438179016113,0,16.21114349365234,1977.611344993114,220.3691411421945
2012-09-02T22:00:21Z,342ac6fd3f5f44c6b97724d618d587cf,37.39286236666667,-122.0786819333333,35.36435890197754,0,16.21114349365234,2007.612673997879,230.0855374791501
2012-09-02T22:00:32Z,342ac6fd3f5f44c6b97724d618d587cf,37.39283595,-122.0785724333333,38.36431121826172,0,16.21114349365234,2018.612735033035,240.2154966310569
2012-09-02T22:00:37Z,342ac6fd3f5f44c6b97724d618d587cf,37.39281851666667,-122.0785064,38.36428451538086,0,16.21114349365234,2023.613386034966,246.3746565358704
2012-09-02T22:00:44Z,342ac6fd3f5f44c6b97724d618d587cf,37.3928023,-122.0784270166667,38.3642406463623,0,16.21114349365234,2030.618735015392,253.6309354717132
2012-09-02T22:00:51Z,342ac6fd3f5f44c6b97724d618d587cf,37.39279093333334,-122.0783548333333,39.36419296264648,0,16.21114349365234,2037.6134070158,260.1461930524675
2012-09-02T22:01:06Z,342ac6fd3f5f44c6b97724d618d587cf,37.3927252,-122.0783114166667,37.3642692565918,0,16.21114349365234,2052.608920991421,268.3926596969867
2012-09-02T22:01:16Z,342ac6fd3f5f44c6b97724d618d587cf,37.39266625,-122.0783092666667,35.3643798828125,0,16.21114349365234,2062.618526995182,274.9379959028889
2012-09-02T22:01:23Z,342ac6fd3f5f44c6b97724d618d587cf,37.39261928333333,-122.0783219833333,35.36447143554688,0,16.21114349365234,2069.614108026028,280.2708400916011
2012-09-02T22:01:31Z,342ac6fd3f5f44c6b97724d618d587cf,37.39256536666667,-122.0783509,35.36459541320801,0,16.21114349365234,2077.612204015255,286.7796324484109
2012-09-02T22:01:43Z,342ac6fd3f5f44c6b97724d618d587cf,37.39246218333334,-122.0783902666667,35.36481094360352,0,16.21114349365234,2089.616416990757,298.7502634503055
2012-09-02T22:01:50Z,342ac6fd3f5f44c6b97724d618d587cf,37.3923959,-122.0784185,39.36495780944824,0,16.21114349365234,2096.511225044727,306.5199524826023
2012-09-02T22:01:57Z,342ac6fd3f5f44c6b97724d618d587cf,37.39231971666666,-122.0784512,38.3651237487793,0.463,16.21114349365234,2103.510390996933,315.4572554175153
2012-09-02T22:02:09Z,342ac6fd3f5f44c6b97724d618d587cf,37.39220983333333,-122.0785175,38.36538124084473,0.5144444444444445,16.21114349365234,2115.610325992107,328.9922753728675
2012-09-02T22:02:14Z,342ac6fd3f5f44c6b97724d618d587cf,37.39217208333334,-122.0785507833333,37.365478515625,0.5144444444444445,16.21114349365234,2120.608069002628,334.1147893606974
2012-09-02T22:02:22Z,342ac6fd3f5f44c6b97724d618d587cf,37.39210111666667,-122.0785905666667,37.36564064025879,0,16.21114349365234,2128.608749032021,342.7430000035272
2012-09-02T22:02:29Z,342ac6fd3f5f44c6b97724d618d587cf,37.39204983333333,-122.0786108,39.36575317382812,0,16.21114349365234,2135.609440028667,348.710032037245
2012-09-02T22:02:34Z,342ac6fd3f5f44c6b97724d618d587cf,37.39199858333333,-122.0786265666667,38.36586380004883,0,16.21114349365234,2140.613990008831,354.5668615080901
2012-09-02T22:02:39Z,342ac6fd3f5f44c6b97724d618d587cf,37.39194716666667,-122.07864225,38.3659610748291,0,16.21114349365234,2145.61126601696,360.4399076601481
2012-09-02T22:02:48Z,342ac6fd3f5f44c6b97724d618d587cf,37.39186878333333,-122.0786873666667,38.36614608764648,0,16.21114349365234,2154.510490000248,370.0128274394346
2012-09-02T22:02:54Z,342ac6fd3f5f44c6b97724d618d587cf,37.39182961666667,-122.07872645,38.36625289916992,0.565888888888889,16.21114349365234,2160.609640002251,375.5692431998883
2012-09-02T22:03:16Z,342ac6fd3f5f44c6b97724d618d587cf,37.39184028333334,-122.0788564166667,36.36635398864746,0,16.21114349365234,2182.612116992474,387.1388857986076
2012-09-02T22:03:27Z,342ac6fd3f5f44c6b97724d618d587cf,37.3918816,-122.0789421833333,35.36635589599609,0,16.21114349365234,2193.611138999462,396.0107088339104
2012-09-02T22:03:37Z,342ac6fd3f5f44c6b97724d618d587cf,37.39188036666667,-122.0790262833333,33.36642646789551,0,16.21114349365234,2203.61126101017,403.459255766866
2012-09-02T22:03:43Z,342ac6fd3f5f44c6b97724d618d587cf,37.39185998333333,-122.07907895,32.36651611328125,0,16.21114349365234,2209.613602995872,408.6427491984726
2012-09-02T22:03:55Z,342ac6fd3f5f44c6b97724d618d587cf,37.39180713333334,-122.0791814166667,30.36670875549316,0,16.21114349365234,2221.616470992565,419.4472440437232
2012-09-02T22:04:04Z,342ac6fd3f5f44c6b97724d618d587cf,37.39172865,-122.0792304166667,28.36688613891602,0,16.21114349365234,2230.615097999573,429.1786406609003
2012-09-02T22:04:12Z,342ac6fd3f5f44c6b97724d618d587cf,37.39165525,-122.0792656833333,28.36705780029297,0,16.21114349365234,2238.611066043377,437.903039252301
2012-09-02T22:04:23Z,342ac6fd3f5f44c6b97724d618d587cf,37.39159213333333,-122.0792911,28.36718940734863,0,16.21114349365234,2249.615265011787,445.2607447933943
2012-09-02T22:05:00Z,342ac6fd3f5f44c6b97724d618d587cf,37.3915609,-122.07938075,28.36732292175293,0,16.21114349365234,2286.610701024532,453.9233393603623
2012-09-02T22:06:22Z,342ac6fd3f5f44c6b97724d618d587cf,37.39178415,-122.078875,29.36647415161133,0,16.21114349365234,2368.510349988937,505.106071202114
2012-09-02T22:06:36Z,342ac6fd3f5f44c6b97724d618d587cf,37.3920399,-122.07861575,29.36577224731445,0,16.21114349365234,2382.607722043991,541.6123831978492
2012-09-02T22:06:44Z,342ac6fd3f5f44c6b97724d618d587cf,37.39231065,-122.0784297166667,29.3651180267334,0,16.21114349365234,2390.612942993641,575.8809676032258
2012-09-02T22:06:51Z,342ac6fd3f5f44c6b97724d618d587cf,37.39259733333333,-122.07822445,29.36441802978516,0,16.21114349365234,2397.608398020267,612.5245400863549
2012-09-02T22:06:58Z,342ac6fd3f5f44c6b97724d618d587cf,37.3928832,-122.0780176166667,29.36372375488281,0,16.21114349365234,2404.612984001637,649.1585686119399
2012-09-02T22:07:07Z,342ac6fd3f5f44c6b97724d618d587cf,37.39312358333333,-122.07785295,29.3631477355957,0,16.21114349365234,2413.61656498909,679.5622705755925
2012-09-02T22:07:17Z,342ac6fd3f5f44c6b97724d618d587cf,37.39338265,-122.0776064166667,29.36245727539062,0,16.21114349365234,2423.611172020435,715.6633832589748
2012-09-02T22:07:25Z,342ac6fd3f5f44c6b97724d618d587cf,37.39362263333333,-122.0774479,28.36188125610352,0,16.21114349365234,2431.609530031681,745.7703681060364
2012-09-02T22:07:36Z,342ac6fd3f5f44c6b97724d618d587cf,37.39391878333333,-122.0773549,28.36127090454102,0,16.21114349365234,2442.509573042393,779.6545552706016
2012-09-02T22:08:09Z,342ac6fd3f5f44c6b97724d618d587cf,37.39421530000001,-122.0772786666667,30.36067199707031,0,16.21114349365234,2475.611656010151,813.2486842451095
2012-09-02T22:08:21Z,342ac6fd3f5f44c6b97724d618d587cf,37.39449203333334,-122.0774458166667,32.36032867431641,0,16.21114349365234,2487.609404027462,847.3423290648632
2012-09-02T22:08:35Z,342ac6fd3f5f44c6b97724d618d587cf,37.39467346666667,-122.0777031,33.36023712158203,0,16.21114349365234,2501.509350001812,877.7480486103715
2012-09-02T22:08:59Z,342ac6fd3f5f44c6b97724d618d587cf,37.39477766666666,-122.0780191166667,32.36033821105957,0,16.21114349365234,2525.612555027008,908.0266489982596
2012-09-02T22:09:08Z,342ac6fd3f5f44c6b97724d618d587cf,37.39548208333333,-122.0780867,32.35913848876953,0,16.21114349365234,2534.616975009441,986.4350903671307
2012-09-02T22:09:16Z,342ac6fd3f5f44c6b97724d618d587cf,37.396193,-122.0782562666667,33.35802459716797,0,16.21114349365234,2542.613909006119,1066.752168781717
2012-09-02T22:09:21Z,342ac6fd3f5f44c6b97724d618d587cf,37.3966989,-122.0789847833333,34.3577823638916,0,16.21114349365234,2547.510114014149,1152.273009662495
2012-09-02T22:09:23Z,342ac6fd3f5f44c6b97724d618d587cf,37.39691348333333,-122.07957085,33.35792922973633,0,16.21114349365234,2549.613517999649,1209.371219756133
2012-09-02T22:09:25Z,342ac6fd3f5f44c6b97724d618d587cf,37.39710818333333,-122.08003455,32.35800170898438,11.26633333333333,16.21114349365234,2551.809800028801,1255.76936358107
2012-09-02T22:09:26Z,342ac6fd3f5f44c6b97724d618d587cf,37.3971829,-122.0802338666667,32.35804748535156,11.26633333333333,16.21114349365234,2552.617223024368,1275.26922851642
2012-09-02T22:09:27Z,342ac6fd3f5f44c6b97724d618d587cf,37.3972096,-122.08035735,32.35811805725098,11.26633333333333,16.21114349365234,2553.609667003155,1286.59768498363
2012-09-02T22:09:28Z,342ac6fd3f5f44c6b97724d618d587cf,37.39733881666667,-122.0805944166667,32.35810089111328,11.72933333333333,16.21114349365234,2554.612152993679,1312.020241238297
2012-09-02T22:09:29Z,342ac6fd3f5f44c6b97724d618d587cf,37.39739361666667,-122.0807455833333,31.35813903808594,11.72933333333333,16.21114349365234,2555.622080028057,1326.722465868846
2012-09-02T22:09:30Z,342ac6fd3f5f44c6b97724d618d587cf,37.39751263333333,-122.08101255,32.3581657409668,13.11833333333333,16.21114349365234,2556.610792994499,1353.801535779695
2012-09-02T22:09:31Z,342ac6fd3f5f44c6b97724d618d587cf,37.39758453333333,-122.081199,32.35820960998535,13.11833333333333,16.21114349365234,2557.612554013729,1372.138342246328
2012-09-02T22:09:32Z,342ac6fd3f5f44c6b97724d618d587cf,37.39767633333334,-122.0814194,32.35824584960938,13.58133333333334,16.21114349365234,2558.706512987614,1394.153339631144
2012-09-02T22:09:33Z,342ac6fd3f5f44c6b97724d618d587cf,37.39774421666667,-122.0815963166667,32.35828399658203,13.58133333333334,16.21114349365234,2559.611950039864,1411.536135250665
2012-09-02T22:09:34Z,342ac6fd3f5f44c6b97724d618d587cf,37.3978537,-122.0818017,32.35828018188477,13.99288888888889,16.21114349365234,2560.613749027252,1433.407839278038
2012-09-02T22:09:35Z,342ac6fd3f5f44c6b97724d618d587cf,37.39793649999999,-122.0819776,32.35828399658203,13.99288888888889,16.21114349365234,2561.667622029781,1451.491932538189
2012-09-02T22:09:36Z,342ac6fd3f5f44c6b97724d618d587cf,37.39802498333333,-122.0821705166667,32.35830688476562,14.25011111111111,16.21114349365234,2562.614326000214,1471.195503417537
2012-09-02T22:09:37Z,342ac6fd3f5f44c6b97724d618d587cf,37.39810119999999,-122.0823447833333,32.35832977294922,14.25011111111111,16.21114349365234,2563.614872038364,1488.792500303101
2012-09-02T22:09:38Z,342ac6fd3f5f44c6b97724d618d587cf,37.39815915,-122.0824893666666,32.35836410522461,14.25011111111111,16.21114349365234,2564.615258991718,1503.119445377516
2012-09-02T22:09:39Z,342ac6fd3f5f44c6b97724d618d587cf,37.39825368333334,-122.08274435,33.35841941833496,14.86744444444444,16.21114349365234,2565.609935998917,1528.015720113649
2012-09-02T22:09:40Z,342ac6fd3f5f44c6b97724d618d587cf,37.39831533333334,-122.08289415,33.35844802856445,14.86744444444444,16.21114349365234,2566.612709999084,1542.940591363163
2012-09-02T22:09:41Z,342ac6fd3f5f44c6b97724d618d587cf,37.39837698333334,-122.0830439666667,33.35847091674805,14.86744444444444,16.21114349365234,2567.618441045284,1557.866764534429
2012-09-02T22:09:42Z,342ac6fd3f5f44c6b97724d618d587cf,37.39843863333333,-122.0831937666667,33.35849571228027,14.86744444444444,16.21114349365234,2568.612082004547,1572.791616537269
2012-09-02T22:09:43Z,342ac6fd3f5f44c6b97724d618d587cf,37.39850028333333,-122.0833435833333,33.35852432250977,14.86744444444444,16.21114349365234,2569.613332986832,1587.717770462191
2012-09-02T22:09:44Z,342ac6fd3f5f44c6b97724d618d587cf,37.39856193333333,-122.0834933833333,33.35854721069336,14.86744444444444,16.21114349365234,2570.615927994251,1602.642603216796
2012-09-02T22:10:04Z,342ac6fd3f5f44c6b97724d618d587cf,37.40035474999999,-122.0896745666667,39.36097145080566,19.39455555555556,16.21114349365234,2590.613294005394,2184.989633723937
2012-09-02T22:10:05Z,342ac6fd3f5f44c6b97724d618d587cf,37.40043361666667,-122.0899406,40.3610725402832,19.909,16.21114349365234,2591.673085987568,2210.118668917077
2012-09-02T22:10:06Z,342ac6fd3f5f44c6b97724d618d587cf,37.40050723333333,-122.0901721666667,40.36115264892578,20.21766666666667,16.21114349365234,2592.612380027771,2232.190125434201
2012-09-02T22:10:07Z,342ac6fd3f5f44c6b97724d618d587cf,37.40058724999999,-122.0904127666667,41.36122131347656,20.42344444444445,16.21114349365234,2593.613490045071,2255.270382540623
2012-09-02T22:10:08Z,342ac6fd3f5f44c6b97724d618d587cf,37.40066528333333,-122.0906277,41.36128044128418,20.42344444444445,16.21114349365234,2594.615329027176,2276.179075454821
2012-09-02T22:10:09Z,342ac6fd3f5f44c6b97724d618d587cf,37.40075503333333,-122.0908141333333,41.36129188537598,18.82866666666667,16.21114349365234,2595.615698993206,2295.458832061616
2012-09-02T22:10:10Z,342ac6fd3f5f44c6b97724d618d587cf,37.40082998333333,-122.0910084333333,41.36133003234863,18.82866666666667,16.21114349365234,2596.614521026611,2314.568099917445
2012-09-02T22:10:11Z,342ac6fd3f5f44c6b97724d618d587cf,37.40093555,-122.0912126166667,41.361328125,19.29166666666667,16.21114349365234,2597.684312999249,2336.111463107332
2012-09-02T22:10:12Z,342ac6fd3f5f44c6b97724d618d587cf,37.40101638333333,-122.0914102,41.36136627197266,19.29166666666667,16.21114349365234,2598.615164995193,2355.772067139534
2012-09-02T22:10:13Z,342ac6fd3f5f44c6b97724d618d587cf,37.40108338333333,-122.09160425,42.36142158508301,19.49744444444444,16.21114349365234,2599.738831996918,2374.493723870768
2012-09-02T22:10:14Z,342ac6fd3f5f44c6b97724d618d587cf,37.40115785,-122.0918015166667,42.36147308349609,19.49744444444444,16.21114349365234,2600.737215995789,2393.816738970166
2012-09-02T22:10:15Z,342ac6fd3f5f44c6b97724d618d587cf,37.40123501666667,-122.0920024166667,42.36152076721191,19.60033333333334,16.21114349365234,2601.906576037407,2413.559147157668
2012-09-02T22:10:16Z,342ac6fd3f5f44c6b97724d618d587cf,37.40131228333333,-122.0922024333333,42.36155891418457,19.60033333333334,16.21114349365234,2602.70668900013,2433.235933200871
2012-09-02T22:10:17Z,342ac6fd3f5f44c6b97724d618d587cf,37.4013871,-122.0924048333333,42.36161422729492,19.70322222222222,16.21114349365234,2603.615886032581,2452.986998417555
2012-09-02T22:10:18Z,342ac6fd3f5f44c6b97724d618d587cf,37.40146363333334,-122.0926061333333,42.36166000366211,19.70322222222222,16.21114349365234,2604.613099038601,2472.730932978306
2012-09-02T22:10:19Z,342ac6fd3f5f44c6b97724d618d587cf,37.4015515,-122.0928142166667,42.3616886138916,19.80611111111111,16.21114349365234,2605.614284038544,2493.576626971287
2012-09-02T22:10:20Z,342ac6fd3f5f44c6b97724d618d587cf,37.40163388333333,-122.09301855,42.36173248291016,19.80611111111111,16.21114349365234,2606.674978017807,2513.847759087469
2012-09-02T22:10:21Z,342ac6fd3f5f44c6b97724d618d587cf,37.40172143333334,-122.09323975,42.36177825927734,19.909,16.21114349365234,2607.908683001995,2535.710966680469
2012-09-02T22:10:22Z,342ac6fd3f5f44c6b97724d618d587cf,37.40180458333334,-122.0934515,42.36182022094727,19.909,16.21114349365234,2608.612217009068,2556.607687623203
2012-09-02T22:10:23Z,342ac6fd3f5f44c6b97724d618d587cf,37.40188386666667,-122.0936635,42.36186599731445,19.96044444444445,16.21114349365234,2609.708932995796,2577.338492048242
2012-09-02T22:10:24Z,342ac6fd3f5f44c6b97724d618d587cf,37.40196303333333,-122.0938718833333,42.36192321777344,19.96044444444445,16.21114349365234,2610.622013032436,2597.774214410448
2012-09-02T22:10:25Z,342ac6fd3f5f44c6b97724d618d587cf,37.40204201666666,-122.0940750666667,42.36195755004883,19.96044444444445,16.21114349365234,2611.616344988346,2617.786292275538
2012-09-02T22:10:26Z,342ac6fd3f5f44c6b97724d618d587cf,37.402121,-122.0942782666667,42.36200904846191,19.96044444444445,16.21114349365234,2612.613785028458,2637.799679801757
2012-09-02T22:10:27Z,342ac6fd3f5f44c6b97724d618d587cf,37.40219998333334,-122.0944814666667,42.3620491027832,19.96044444444445,16.21114349365234,2613.611756026745,2657.813050403732
2012-09-02T22:10:28Z,342ac6fd3f5f44c6b97724d618d587cf,37.40227896666667,-122.0946846666667,42.36209487915039,19.96044444444445,16.21114349365234,2614.612046003342,2677.826404085617
2012-09-02T22:11:15Z,342ac6fd3f5f44c6b97724d618d587cf,37.4030481,-122.0966367,43.36249542236328,0,16.21114349365234,2661.611976027489,2870.589888803621
2012-09-02T22:11:32Z,342ac6fd3f5f44c6b97724d618d587cf,37.40322338333334,-122.0971708833333,40.3626766204834,0,16.21114349365234,2678.620016038418,2921.730791266143
2012-09-02T22:11:34Z,342ac6fd3f5f44c6b97724d618d587cf,37.40334698333334,-122.0974358333333,40.36269378662109,2.726555555555556,16.21114349365234,2680.617313027382,2948.905740182531
2012-09-02T22:11:36Z,342ac6fd3f5f44c6b97724d618d587cf,37.40343078333334,-122.0977214666667,40.36280059814453,3.343888888888889,16.21114349365234,2682.806402027607,2975.851457145565
2012-09-02T22:11:38Z,342ac6fd3f5f44c6b97724d618d587cf,37.40351851666667,-122.0979734333333,41.36287689208984,3.961222222222223,16.21114349365234,2684.615837037563,3000.192742893761
2012-09-02T22:11:40Z,342ac6fd3f5f44c6b97724d618d587cf,37.40363248333333,-122.0982784833333,42.36295318603516,11.52355555555556,16.21114349365234,2686.616100013256,3030.016613331631
2012-09-02T22:11:41Z,342ac6fd3f5f44c6b97724d618d587cf,37.40368435,-122.0984173666667,42.36298370361328,11.52355555555556,16.21114349365234,2687.61728900671,3043.593886100452
2012-09-02T22:13:00Z,342ac6fd3f5f44c6b97724d618d587cf,37.40861078333334,-122.1042352,30.35949325561523,0,16.21114349365234,2767.006343007088,3794.757231572936
2012-09-02T22:13:51Z,342ac6fd3f5f44c6b97724d618d587cf,37.40744388333334,-122.1031033333333,48.36053848266602,0,16.21114349365234,2817.610545992851,3958.508265749399
2012-09-02T22:14:23Z,342ac6fd3f5f44c6b97724d618d587cf,37.40753086666667,-122.1031659,44.36044311523438,0,16.21114349365234,2849.615890026093,3969.638453276833
2012-09-02T22:15:56Z,342ac6fd3f5f44c6b97724d618d587cf,37.40753086666667,-122.1031659,44.36044311523438,0,255.3403778076172,2942.709111988544,3969.638453276833
2012-09-04T20:58:35Z,cf660e041e994929b37cc5645209c8ae,37.78017024999998,-122.4113345768084,42.99382781982422,-1,82.46349334716797,0,0
2012-09-04T21:00:14Z,cf660e041e994929b37cc5645209c8ae,37.77961368333333,-122.41073695,43.99385643005371,0,313.4635009765625,98.21901500225067,81.16580145947435
2012-09-04T21:01:20Z,cf660e041e994929b37cc5645209c8ae,37.77934993333334,-122.4101616166667,40.9937572479248,0,313.4635009765625,164.2169820070267,139.6965228644482
2012-09-04T22:08:32Z,cf660e041e994929b37cc5645209c8ae,37.7792007,-122.4104589333333,46.99429893493652,0,313.4635009765625,4195.612241983414,170.6866331748499
2012-09-04T22:54:03Z,cf660e041e994929b37cc5645209c8ae,37.7791722,-122.41020725,66.99410629272461,0,193.5832366943359,5452.221456050873,170.6866331748499
2012-09-04T22:54:04Z,cf660e041e994929b37cc5645209c8ae,37.7791722,-122.41020725,66.99410629272461,0,191.5832366943359,5452.221456050873,170.6866331748499
2012-09-04T22:54:08Z,cf660e041e994929b37cc5645209c8ae,37.7791722,-122.41020725,66.99410629272461,0,195.5832366943359,5457.123203992844,170.6866331748499
2012-09-05T20:45:08Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44405391666666,-122.1632339166667,41.35032653808594,0,47.01183319091797,6.627498984336853,0
2012-09-05T20:45:09Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44405391666666,-122.1632339166667,41.35032653808594,0,47.01183319091797,0.4029399752616882,0
2012-09-05T20:45:13Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44418966666666,-122.1632630666667,30.35010719299316,0,39.01183319091797,4.302654981613159,15.28557316897279
2012-09-05T20:45:57Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44447471666666,-122.16308295,31.34943199157715,0,39.01183319091797,48.30645400285721,50.71032886406083
2012-09-05T20:46:01Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44452051666666,-122.16300915,30.34929275512695,0,39.01183319091797,52.30453699827194,58.98604848765075
2012-09-05T20:46:09Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44460453333334,-122.16286175,28.34900283813477,0,39.01183319091797,60.30805796384811,75.01986543506119
2012-09-05T20:46:15Z,b1b4d653f5d9468a8dd18a77edcc5143,37.4446582,-122.1627795333333,30.34883499145508,0,39.01183319091797,66.30497300624847,84.42244204766861
2012-09-05T20:46:37Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44472601666666,-122.16268505,34.34863090515137,0,39.01183319091797,88.34313398599625,95.67213626285121
2012-09-05T20:46:43Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44470506666666,-122.1626096666667,34.34859466552734,0,39.01183319091797,94.30632495880127,102.7364705268439
2012-09-05T20:46:57Z,b1b4d653f5d9468a8dd18a77edcc5143,37.4446492,-122.16245695,32.34855651855469,0,39.01183319091797,108.4053539633751,117.6050075643372
2012-09-05T20:47:02Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44464393333334,-122.1623895166667,31.34850120544434,0,39.01183319091797,113.4061750173569,123.6007897152048
2012-09-05T20:47:06Z,b1b4d653f5d9468a8dd18a77edcc5143,37.4446434,-122.1623306833333,31.34845352172852,0,39.01183319091797,117.3039419651031,128.8073279148665
2012-09-05T20:47:11Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44464918333333,-122.1622687166667,31.34838485717773,0,39.01183319091797,122.4054419994354,134.3282392453338
2012-09-05T20:47:38Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44484528333334,-122.1620187333333,29.34780693054199,0,39.01183319091797,149.407163977623,165.3609923950123
2012-09-05T20:48:01Z,b1b4d653f5d9468a8dd18a77edcc5143,37.4450259,-122.1617529166667,33.34724044799805,0,39.01183319091797,172.3047989606857,196.2661996110771
2012-09-05T20:48:07Z,b1b4d653f5d9468a8dd18a77edcc5143,37.44500666666667,-122.1616374166667,33.34716796875,0,39.01183319091797,178.4045059680939,206.7073589098933
2012-09-05T20:49:05Z,b1b4d653f5d9468a8dd18a77edcc5143,37.4447271,-122.1615128666667,31.34755325317383,0,39.01183319091797,236.4052059650421,239.6346933776105
2012-09-05T20:49:08Z,b1b4d653f5d9468a8dd18a77edcc5143,37.4447271,-122.1615128666667,31.34755325317383,0,39.01183319091797,242.3031290173531,239.6346933776105
2012-09-05T22:45:39Z,482dc171ef0342b79134d77de0f31c4f,37.44496160164573,-122.1606717711817,31.34755325317383,-1,178.8749237060547,242.3031290173531,0
